id,15566-15567,15566-15568,15566-15569,15566-15570,15566-15571,15566-15572,15566-15573,15566-15574,15566-15575,15566-15576,15566-15577,15578-15579,15578-15580,15578-15581,15578-15582,15578-15583,15578-15584,15578-15585,15578-15586,15578-dibs_s1_0623_seepeoplethatincludeaspectsidentityfaculty,15578-dibs_s1_0623_seepeoplethatincludeaspectsidentitystaff
d84ccec4-3659-11ee-bd49-0277fb2b250b,5,5,5,4,2,5,5,5,5,,2,3,5,5,3,3,3,3,3,3,3
d863ddbf-3659-11ee-bd49-0277fb2b250b,4,3,5,4,5,2,2,5,3,5,3,3,4,5,3,3,3,5,5,5,5
cb7a6c4a-30af-11ee-bd49-0277fb2b250b,3,4,3,4,5,4,4,5,4,4,4,4,5,5,3,4,4,5,3,3,3
a62fb15c-359e-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
9fbbd126-3663-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
054dc43e-3665-11ee-bd49-0277fb2b250b,2,2,2,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
057c0297-3665-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
057f9e23-3665-11ee-bd49-0277fb2b250b,5,5,5,4,5,3,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5
6b01c54d-3666-11ee-bd49-0277fb2b250b,4,4,5,4,5,4,4,5,4,5,3,4,4,5,4,4,4,4,5,4,4
d096f0d5-3667-11ee-bd49-0277fb2b250b,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
6b197a03-3666-11ee-bd49-0277fb2b250b,4,3,5,4,4,4,1,5,2,5,2,4,4,3,3,2,2,2,4,1,1
ac936d3e-34d9-11ee-bd49-0277fb2b250b,5,4,5,3,5,3,3,5,3,4,5,5,4,4,4,4,4,5,4,4,4
cccc2d3b-366e-11ee-bd49-0277fb2b250b,4,3,4,4,5,4,3,5,3,4,4,4,3,4,3,4,4,4,4,4,4
61552336-367b-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
c4fc0be8-367c-11ee-bd49-0277fb2b250b,5,4,5,5,4,3,3,5,4,5,4,4,5,5,4,4,4,4,4,4,4
5fc5f7d3-367b-11ee-bd49-0277fb2b250b,3,3,4,4,5,3,4,3,4,4,4,5,4,4,4,3,4,3,4,4,4
73f44475-34e3-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
28ad4497-31ce-11ee-bd49-0277fb2b250b,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
b58cd0ab-3698-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
98a506ef-355b-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e29d5e4b-36a3-11ee-bd49-0277fb2b250b,3,4,3,4,5,4,4,5,5,5,4,5,5,4,5,5,5,5,5,5,5
a9fff1e1-36ad-11ee-bd49-0277fb2b250b,3,4,3,4,5,4,4,5,4,4,4,4,,5,5,5,5,5,4,4,4
7eac0334-3643-11ee-bd49-0277fb2b250b,5,5,5,5,5,3,3,5,4,5,4,5,5,5,4,5,4,2,5,2,4
aa7ac544-36ad-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
75451092-36b0-11ee-bd49-0277fb2b250b,3,4,,,,,,,,,,,,,,,,,,,
11923eb8-36af-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,3,5,4,5,4,5,5,5,3,3,3,3,4,4,4
dae0905c-36b1-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
755dfd2d-36b0-11ee-bd49-0277fb2b250b,3,3,3,4,5,2,2,5,3,5,4,4,4,4,5,4,4,4,3,4,4
3d402239-3036-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,3,5,3,5,3,4,5,4,4,4,4,4,4,4,4
3d070266-36ba-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3ce3860a-36ba-11ee-bd49-0277fb2b250b,4,3,4,4,4,2,2,5,5,5,3,4,2,4,4,4,4,4,3,4,4
6e193080-36be-11ee-bd49-0277fb2b250b,3,3,4,4,5,4,3,5,3,4,3,4,5,5,4,5,4,5,5,5,5
d72298fb-36bf-11ee-bd49-0277fb2b250b,4,4,3,5,5,5,2,5,4,5,4,4,3,4,4,4,3,5,4,5,5
3972e792-36c1-11ee-bd49-0277fb2b250b,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4,4,5,5,4,4
398f59ef-36c1-11ee-bd49-0277fb2b250b,4,4,4,4,4,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4
9f06b21f-36c2-11ee-bd49-0277fb2b250b,3,4,4,4,4,2,2,5,5,5,4,4,5,3,3,4,4,4,4,5,5
6b37007d-36c5-11ee-bd49-0277fb2b250b,1,4,2,4,3,1,1,5,5,5,2,4,4,4,5,5,4,4,5,5,5
d005399c-36c6-11ee-bd49-0277fb2b250b,5,4,5,4,4,1,1,5,4,5,4,5,5,5,5,5,5,5,3,3,3
d0ab7b37-36c6-11ee-bd49-0277fb2b250b,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
d0cbafe9-36c6-11ee-bd49-0277fb2b250b,3,4,4,4,5,2,2,5,4,5,4,5,5,5,4,5,5,5,5,4,4
7162ae4c-348b-11ee-bd49-0277fb2b250b,3,4,4,5,4,2,2,5,2,4,3,3,3,3,3,3,3,3,3,4,4
00c150cb-36cb-11ee-bd49-0277fb2b250b,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5
6710ff07-36cc-11ee-bd49-0277fb2b250b,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
67135aa2-36cc-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5
205966d1-3408-11ee-bd49-0277fb2b250b,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
31ac591a-36cf-11ee-bd49-0277fb2b250b,3,4,3,4,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5
d8716cdb-3659-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
96ffe2b6-36d0-11ee-bd49-0277fb2b250b,4,4,4,5,4,4,3,5,4,5,2,4,4,5,3,3,3,4,3,4,4
fcfa91fb-36d1-11ee-bd49-0277fb2b250b,4,4,4,4,4,3,3,5,3,4,3,4,4,4,4,4,4,4,4,4,4
62087a16-36d3-11ee-bd49-0277fb2b250b,4,3,4,4,5,3,2,5,4,5,4,5,5,4,4,4,4,4,4,4,4
623f7bbf-36d3-11ee-bd49-0277fb2b250b,4,5,5,1,4,2,1,5,5,5,3,4,5,5,4,5,5,5,5,5,5
c8971cbb-36d4-11ee-bd49-0277fb2b250b,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2d8d784a-36d6-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
93f21c52-36d7-11ee-bd49-0277fb2b250b,3,4,3,4,4,3,3,5,4,5,3,3,4,4,4,5,5,3,3,3,3
5e28748e-36da-11ee-bd49-0277fb2b250b,4,4,4,3,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
5eea070d-36da-11ee-bd49-0277fb2b250b,5,5,1,2,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3
5ec54aeb-36da-11ee-bd49-0277fb2b250b,4,4,4,5,4,2,2,5,4,5,4,4,4,4,4,4,4,4,4,3,3
5ef4bf6c-36da-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
296f4a7c-36dd-11ee-bd49-0277fb2b250b,2,3,3,4,4,2,2,5,2,4,2,4,4,3,3,4,4,4,3,3,4
29621859-36dd-11ee-bd49-0277fb2b250b,3,5,3,4,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5
f4f2831a-36df-11ee-bd49-0277fb2b250b,3,4,4,3,5,2,2,5,2,5,3,5,4,4,4,4,4,5,4,4,4
f52bf342-36df-11ee-bd49-0277fb2b250b,3,4,4,5,5,2,1,5,3,5,3,4,5,4,5,5,5,5,5,5,5
c01d3f02-36e2-11ee-bd49-0277fb2b250b,4,4,4,4,4,2,2,5,3,4,4,4,4,4,4,4,3,3,4,4,4
8c1bcd41-36e5-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
8b743c2a-36e5-11ee-bd49-0277fb2b250b,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,4,3
8c1eea0c-36e5-11ee-bd49-0277fb2b250b,3,4,4,5,4,3,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4
20623a2c-3408-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,5,4,4,4
21c98593-36eb-11ee-bd49-0277fb2b250b,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
220cb654-36eb-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6153ad8e-33f0-11ee-bd49-0277fb2b250b,3,4,5,4,4,3,4,5,4,5,2,2,5,5,3,4,4,3,3,3,3
21ae210f-36eb-11ee-bd49-0277fb2b250b,3,4,4,5,4,5,5,5,4,5,4,4,5,5,5,5,5,4,4,5,5
88422e2e-36ec-11ee-bd49-0277fb2b250b,4,4,3,4,5,5,5,5,4,4,3,3,4,4,3,3,4,4,3,3,4
8883ed38-36ec-11ee-bd49-0277fb2b250b,4,4,5,4,4,4,2,5,4,5,3,3,4,4,4,4,4,4,4,3,3
ece190dd-36ed-11ee-bd49-0277fb2b250b,4,4,5,4,4,3,2,5,3,5,3,4,4,5,4,5,5,4,4,5,5
ecf914db-36ed-11ee-bd49-0277fb2b250b,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
52b2cf10-36ef-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ed240fe5-36ed-11ee-bd49-0277fb2b250b,4,3,4,2,3,2,2,5,4,4,3,3,5,4,4,3,3,4,4,5,5
5409d1e6-36ef-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
53d5cb08-36ef-11ee-bd49-0277fb2b250b,4,3,4,4,5,2,2,5,3,5,3,4,4,4,3,3,3,3,4,3,3
b8ca7168-36f0-11ee-bd49-0277fb2b250b,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
b8c6b07a-36f0-11ee-bd49-0277fb2b250b,3,4,3,3,4,4,4,5,4,5,4,4,5,4,3,3,3,2,4,4,4
b8bee387-36f0-11ee-bd49-0277fb2b250b,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4
7d544471-358c-11ee-bd49-0277fb2b250b,5,5,5,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5
b5354ac1-36f7-11ee-bd49-0277fb2b250b,2,3,4,5,4,4,1,5,2,5,3,3,5,4,3,4,3,4,5,4,5
1a090194-36f9-11ee-bd49-0277fb2b250b,4,4,4,4,3,2,2,5,2,4,2,2,4,4,4,4,4,2,3,2,2
7f8ef41b-36fa-11ee-bd49-0277fb2b250b,5,5,5,4,5,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1a0df7b1-36f9-11ee-bd49-0277fb2b250b,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
7f93f46d-36fa-11ee-bd49-0277fb2b250b,5,4,5,4,5,4,4,5,4,3,4,3,3,5,5,4,1,4,5,3,3
b4f5503c-36f7-11ee-bd49-0277fb2b250b,3,4,4,5,4,2,2,5,5,5,3,4,5,4,5,5,5,5,5,3,3
e52df97d-36fb-11ee-bd49-0277fb2b250b,3,3,2,4,4,4,4,5,4,3,4,3,3,3,3,3,3,3,3,3,3
4acbb6a4-36fd-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
e6274904-36fb-11ee-bd49-0277fb2b250b,2,4,4,4,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4
e5e46491-36fb-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4b48d4b5-36fd-11ee-bd49-0277fb2b250b,5,3,4,3,5,3,2,5,3,4,4,4,5,5,3,4,4,2,4,5,5
4b7a14c4-36fd-11ee-bd49-0277fb2b250b,3,4,3,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5
4b4b06fb-36fd-11ee-bd49-0277fb2b250b,4,4,3,4,4,2,2,5,3,5,3,4,4,4,4,4,4,4,4,4,4
b0c850ff-36fe-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
b175ffba-36fe-11ee-bd49-0277fb2b250b,2,4,3,2,5,4,4,5,4,5,3,4,4,4,4,4,4,4,4,4,4
1631707b-3700-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3
164d7717-3700-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
16135846-3700-11ee-bd49-0277fb2b250b,4,5,4,4,5,4,3,5,4,4,4,4,5,5,4,4,4,5,4,4,4
c09cbef1-305e-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
16798a92-3700-11ee-bd49-0277fb2b250b,3,3,3,4,4,4,3,5,3,4,3,5,5,5,5,5,5,5,5,5,5
46f335fa-3704-11ee-bd49-0277fb2b250b,3,4,4,3,2,2,2,5,3,5,2,3,3,,4,5,5,2,3,3,3
a2466552-36bb-11ee-bd49-0277fb2b250b,4,5,4,4,5,2,2,5,5,5,4,5,5,5,5,5,5,5,5,5,5
4781d7c5-3704-11ee-bd49-0277fb2b250b,4,4,5,4,4,3,3,5,3,4,4,4,4,4,4,4,4,3,3,4,4
afa9d71b-3647-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7847105a-3708-11ee-bd49-0277fb2b250b,3,5,3,4,4,4,4,5,3,5,3,3,3,3,3,3,3,3,3,3,3
7834e978-3708-11ee-bd49-0277fb2b250b,3,3,4,4,4,3,2,5,3,5,3,4,4,4,4,4,4,5,4,4,4
d48af15f-3660-11ee-bd49-0277fb2b250b,4,4,4,5,5,3,2,5,4,5,3,5,4,4,5,5,5,5,5,4,4
0e819e8e-370e-11ee-bd49-0277fb2b250b,1,,,,,,,,,,,,,,,,,,,,
0e4e5403-370e-11ee-bd49-0277fb2b250b,3,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,4
0e763252-370e-11ee-bd49-0277fb2b250b,4,3,4,4,4,2,2,5,4,4,4,4,4,4,4,4,3,4,4,4,4
8b265a3c-34b9-11ee-bd49-0277fb2b250b,2,4,2,4,4,2,2,5,4,5,4,4,4,4,5,5,5,5,3,5,5
74460ee1-370f-11ee-bd49-0277fb2b250b,,4,4,4,4,4,4,5,5,5,5,4,5,4,4,4,4,4,4,4,4
a50609b8-3713-11ee-bd49-0277fb2b250b,3,5,4,4,4,5,5,5,4,5,3,4,4,4,2,4,3,4,4,5,5
a160f47d-371a-11ee-bd49-0277fb2b250b,3,4,4,4,4,4,4,5,4,5,4,4,5,5,5,5,5,5,5,4,4
069da01d-371c-11ee-bd49-0277fb2b250b,2,3,3,4,4,3,3,4,4,4,2,4,4,3,3,3,3,3,2,4,4
9d348244-3721-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,3,5,3,5,4,4,5,5,4,5,5,4,5,4,4
9d60d877-3721-11ee-bd49-0277fb2b250b,3,4,3,4,4,4,4,5,5,5,3,3,5,5,5,5,5,5,5,3,3
ce193583-3725-11ee-bd49-0277fb2b250b,3,5,5,5,5,5,4,5,4,5,3,5,5,5,5,5,5,5,5,5,5
8efa4b63-34b2-11ee-bd49-0277fb2b250b,3,4,5,4,4,5,4,5,4,5,3,4,4,5,5,5,5,5,5,5,5
fede4ed6-3729-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
996733dc-3728-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
fee7890c-3729-11ee-bd49-0277fb2b250b,4,4,4,3,4,5,5,5,5,5,4,4,5,4,5,4,5,4,5,5,5
0fb44c42-36af-11ee-bd49-0277fb2b250b,4,3,4,3,5,4,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4
4d62f0ab-3755-11ee-bd49-0277fb2b250b,4,4,4,3,4,,2,3,3,4,3,4,4,4,3,3,3,3,3,3,3
deb536c1-36aa-11ee-bd49-0277fb2b250b,3,2,4,4,5,3,2,5,4,5,3,4,4,3,3,4,4,5,4,4,4
018bd141-3782-11ee-bd49-0277fb2b250b,5,4,5,2,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5
32a37668-3786-11ee-bd49-0277fb2b250b,4,4,4,3,5,4,2,4,2,4,4,4,4,4,5,4,4,4,5,5,4
981a1440-3787-11ee-bd49-0277fb2b250b,3,4,2,4,5,5,5,5,4,5,3,4,4,4,5,5,5,5,5,5,5
32628d6e-3786-11ee-bd49-0277fb2b250b,3,3,3,4,4,4,3,5,4,5,4,4,4,4,4,4,5,4,3,3,3
981d7469-3787-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
182c5079-3249-11ee-bd49-0277fb2b250b,2,3,4,3,4,2,2,4,2,4,2,3,4,4,4,4,4,4,4,4,4
67e2b505-3783-11ee-bd49-0277fb2b250b,4,3,4,5,5,3,4,5,3,5,3,4,4,4,5,4,4,5,5,4,4
fca90d84-36d1-11ee-bd49-0277fb2b250b,3,,,,,,,,,,,,5,5,3,,,,,,
f9d9e2ae-378f-11ee-bd49-0277fb2b250b,2,3,2,3,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4
fa0100cb-378f-11ee-bd49-0277fb2b250b,4,4,4,4,5,5,4,5,4,5,4,5,4,4,4,5,5,5,4,4,4
601213ef-3791-11ee-bd49-0277fb2b250b,4,4,4,4,5,4,4,5,3,5,2,4,5,5,3,4,4,4,5,5,5
5f9d04f0-3791-11ee-bd49-0277fb2b250b,4,3,4,3,4,4,2,5,2,3,3,4,4,4,4,4,4,4,4,4,4
c58743ae-3792-11ee-bd49-0277fb2b250b,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2b8c54a6-3794-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
f61a9fc2-3796-11ee-bd49-0277fb2b250b,4,5,3,5,4,3,2,5,4,5,4,4,4,5,5,5,5,4,4,3,3
5ddde863-32e1-11ee-bd49-0277fb2b250b,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
3e5eea49-365b-11ee-bd49-0277fb2b250b,4,4,4,4,3,4,3,5,4,5,4,4,4,4,5,4,4,5,4,4,4
26f24fa7-379b-11ee-bd49-0277fb2b250b,4,4,4,3,5,2,1,5,4,4,3,5,4,4,3,3,3,4,3,5,5
8d9ace05-379c-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8d48e0a8-379c-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
8c7dcc8a-379c-11ee-bd49-0277fb2b250b,4,4,4,4,5,5,3,4,4,4,4,5,4,4,4,4,4,4,4,4,5
f4246110-379d-11ee-bd49-0277fb2b250b,2,3,3,4,4,3,2,5,4,5,2,4,4,3,4,4,4,4,4,5,5
f46b4d0b-379d-11ee-bd49-0277fb2b250b,4,3,5,4,5,4,4,5,3,5,2,4,4,4,4,4,4,4,4,4,4
580a78c4-379f-11ee-bd49-0277fb2b250b,4,4,4,4,5,4,2,4,4,4,4,3,5,5,4,4,4,4,4,4,4
586bd86d-379f-11ee-bd49-0277fb2b250b,3,3,3,4,4,4,3,5,4,4,3,3,4,3,4,3,4,5,4,3,3
10f87a5a-3650-11ee-bd49-0277fb2b250b,3,3,5,4,4,5,3,5,3,4,2,4,3,5,5,5,4,5,3,3,3
be37ed1d-37a0-11ee-bd49-0277fb2b250b,4,5,4,4,4,3,3,5,4,5,4,4,4,4,4,4,4,4,4,4,4
230045d3-37a2-11ee-bd49-0277fb2b250b,4,3,4,4,5,2,2,5,4,4,3,4,4,5,4,4,4,5,4,4,4
23a59ee1-37a2-11ee-bd49-0277fb2b250b,4,4,4,3,4,2,2,4,2,4,3,4,4,3,4,4,4,4,4,4,4
8905a943-37a3-11ee-bd49-0277fb2b250b,3,4,3,4,5,5,2,5,4,4,2,4,4,4,4,4,5,5,5,5,5
eec271eb-37a4-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,3,4,4,4,5,5,5,5,5,5,5,4,4
b97ad5fd-37a7-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
bcaf84af-37a7-11ee-bd49-0277fb2b250b,2,4,2,4,4,4,4,5,5,4,4,3,3,3,4,4,3,4,2,3,3
bca08043-37a7-11ee-bd49-0277fb2b250b,4,4,5,4,5,4,4,5,4,5,4,4,5,5,3,3,3,3,4,4,4
1ff47628-37a9-11ee-bd49-0277fb2b250b,,,,,,,,,,,,,,,,,,,,,
1f60ea2c-37a9-11ee-bd49-0277fb2b250b,3,4,4,4,5,2,2,5,4,5,4,4,4,4,4,4,4,4,5,4,4
eb0c9247-37ab-11ee-bd49-0277fb2b250b,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
74bebdc2-31a1-11ee-bd49-0277fb2b250b,4,5,5,5,4,3,3,5,5,5,3,3,5,5,4,4,5,2,4,5,5
602c9dfc-3223-11ee-bd49-0277fb2b250b,4,4,4,4,3,3,3,5,4,4,2,3,4,4,4,3,3,2,3,3,3
b5c647a1-37ae-11ee-bd49-0277fb2b250b,3,4,3,2,4,2,2,5,4,4,3,4,4,4,4,4,4,4,4,4,4
1b8dddaf-37b0-11ee-bd49-0277fb2b250b,4,4,4,3,4,4,4,5,5,4,4,5,5,5,5,5,5,5,5,5,5
e68942fd-37b2-11ee-bd49-0277fb2b250b,4,5,4,2,5,4,3,5,4,5,4,4,4,4,4,5,4,3,4,4,4
e6c43304-37b2-11ee-bd49-0277fb2b250b,3,4,4,4,3,4,4,5,4,4,3,4,4,4,4,4,3,4,3,3,3
4c301161-37b4-11ee-bd49-0277fb2b250b,4,4,4,4,3,2,2,5,3,4,3,4,4,4,4,4,4,4,4,4,4
4c702415-37b4-11ee-bd49-0277fb2b250b,2,5,4,4,3,3,4,5,5,5,4,3,5,5,3,4,4,4,4,3,4
4d083db2-37b4-11ee-bd49-0277fb2b250b,2,4,3,4,5,2,2,5,5,5,3,4,4,3,3,3,3,3,4,3,3
8140d1e9-37b1-11ee-bd49-0277fb2b250b,4,5,4,5,4,5,5,5,5,5,3,5,5,5,5,5,5,5,4,5,5
7d40c59d-37b8-11ee-bd49-0277fb2b250b,4,4,5,4,4,2,2,5,2,5,2,4,4,5,4,5,5,5,5,5,5
fdf419ba-361a-11ee-bd49-0277fb2b250b,5,5,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5
61e307c2-361c-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4870ca27-37bb-11ee-bd49-0277fb2b250b,3,4,2,4,4,3,2,5,4,4,4,3,3,3,3,2,3,3,4,3,3
4849505d-37bb-11ee-bd49-0277fb2b250b,4,4,4,5,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5
164e1cc2-37be-11ee-bd49-0277fb2b250b,4,3,4,4,4,3,2,5,3,4,3,4,3,4,4,4,4,4,4,4,4
167fc074-37be-11ee-bd49-0277fb2b250b,2,4,4,5,4,2,2,5,5,5,3,4,5,5,3,4,5,3,5,5,5
dedfc858-37c0-11ee-bd49-0277fb2b250b,4,4,3,4,3,3,4,3,4,4,5,3,4,4,4,4,5,4,5,5,4
44f55515-37c2-11ee-bd49-0277fb2b250b,5,4,5,5,5,3,3,5,3,5,4,4,4,4,4,4,4,4,4,4,4
4502f38b-37c2-11ee-bd49-0277fb2b250b,2,4,4,4,5,4,4,5,4,5,2,4,5,5,4,4,5,5,4,4,4
aa3e21c9-37c3-11ee-bd49-0277fb2b250b,4,4,3,2,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
aa5d7257-37c3-11ee-bd49-0277fb2b250b,3,4,4,4,3,4,5,5,4,4,4,4,5,4,4,5,5,5,5,4,4
7564671a-37c6-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
75c89144-37c6-11ee-bd49-0277fb2b250b,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
75b7bc5a-37c6-11ee-bd49-0277fb2b250b,3,4,3,3,4,3,2,3,,4,3,4,4,4,4,4,4,4,5,4,4
a61e1dc5-37ca-11ee-bd49-0277fb2b250b,3,3,3,4,5,4,2,5,5,4,3,5,4,4,5,5,4,4,5,5,5
c5aae15e-2ff8-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
d7b9f115-37ce-11ee-bd49-0277fb2b250b,3,4,5,3,3,2,3,5,3,4,3,4,4,5,5,5,5,3,3,2,2
d79709f8-37ce-11ee-bd49-0277fb2b250b,4,3,4,4,4,2,2,5,3,5,3,4,4,4,4,4,3,5,4,4,4
a255baf1-37d1-11ee-bd49-0277fb2b250b,4,5,4,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
860cdfab-3635-11ee-bd49-0277fb2b250b,4,3,4,4,4,1,1,4,3,4,4,4,4,4,3,4,4,3,3,3,3
6da18641-37d4-11ee-bd49-0277fb2b250b,5,5,5,4,5,4,3,5,4,5,4,5,5,5,5,4,4,4,4,5,5
7d16edb1-358c-11ee-bd49-0277fb2b250b,4,5,4,4,5,3,3,5,4,5,4,5,5,5,5,5,5,3,5,5,5
38d12957-37d7-11ee-bd49-0277fb2b250b,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6a09d32e-37db-11ee-bd49-0277fb2b250b,3,4,3,5,4,4,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5
cf63484b-37dc-11ee-bd49-0277fb2b250b,3,4,3,5,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5
